,u1,u2,u3,u4
2677,-0.09380537164260559,-5.286233313643212e-05,2.5004156691550085e-06,-2.7320829590005404e-07
2678,-0.10233307663313009,-5.285792669147514e-05,2.5014834250840625e-06,-2.7340375108705185e-07
2679,-0.029993773442081068,-5.289530593464116e-05,2.492425804074222e-06,-2.717457326578561e-07
2680,-0.10937452446816312,-5.285428822690503e-05,2.5023650864084034e-06,-2.7356514122718835e-07
2681,-0.09819104849487534,-5.2860066964729537e-05,2.500964800775693e-06,-2.733088157105151e-07
2682,-0.10167522510528962,-5.2858266617222895e-05,2.5014010553409515e-06,-2.7338867311549135e-07
2683,-0.11904737841455804,-5.2849290059330025e-05,2.503576226705079e-06,-2.73786843253589e-07
2684,-0.12024125711323146,-5.284867315701739e-05,2.5037257125352405e-06,-2.738142069797719e-07
2685,-0.14945473792362812,-5.283357793552492e-05,2.5073835392750426e-06,-2.7448378060612826e-07
2686,-0.1049644827444919,-5.2856566988442074e-05,2.501812904056544e-06,-2.734640629733368e-07
2687,-0.1399280732056422,-5.283850056406954e-05,2.5061907033656888e-06,-2.742654292400756e-07
2688,-0.07548298834867873,-5.287180069818902e-05,2.4981215192731267e-06,-2.7278834646969325e-07
2689,-0.12967046234561136,-5.284380088783631e-05,2.5049063455197585e-06,-2.7403032457227884e-07
2690,-0.11193283596532046,-5.285296629340145e-05,2.5026854131871313e-06,-2.736237777832938e-07
2691,-0.14163361420374715,-5.283761927509463e-05,2.5064042545514606e-06,-2.743045202774631e-07
2692,-0.09582765596892996,-5.2861288179465663e-05,2.5006688798467944e-06,-2.732546467015523e-07
2693,-0.11310234979259239,-5.285236198093633e-05,2.502831848286031e-06,-2.7365058306608383e-07
2694,-0.10939888933956464,-5.28542756370714e-05,2.5023681371395566e-06,-2.7356569967057105e-07
2695,-0.13534747738216052,-5.2840867454512235e-05,2.5056171658951373e-06,-2.7416044188247135e-07
2696,-0.12923189466038437,-5.284402750503765e-05,2.5048514323575436e-06,-2.740202725912226e-07
2697,-0.11086078162365456,-5.285352024650387e-05,2.5025511810131e-06,-2.7359920627406544e-07
2698,-0.12633247496360608,-5.2845525696339487e-05,2.5044883953416807e-06,-2.7395381782763633e-07
2699,-0.11580685051815874,-5.285096450841583e-05,2.503170479452011e-06,-2.737125702825275e-07
2700,-0.09331807421457564,-5.28625849332881e-05,2.5003546545304813e-06,-2.731971270322224e-07
2701,-0.1244320149942892,-5.2846507704081435e-05,2.504250438305955e-06,-2.739102592431033e-07
2702,-0.08566750459450512,-5.2866538143924406e-05,2.4993967249255374e-06,-2.7302177580730734e-07
2703,-0.09587638571173299,-5.286126299981186e-05,2.5006749813091393e-06,-2.7325576358832154e-07
2704,-0.12311631193860827,-5.284718755557736e-05,2.504085698819912e-06,-2.7388010329995974e-07
2705,-0.12555279907875813,-5.284592857131175e-05,2.5043907719424014e-06,-2.739359476391021e-07
2706,-0.1051350368443024,-5.28564788595503e-05,2.5018342591751272e-06,-2.7346797207707246e-07
2707,-0.09967730565036674,-5.2859298984341425e-05,2.5011508953803573e-06,-2.733428807573881e-07
2708,-0.04790195392218245,-5.288605240020097e-05,2.4946680915253e-06,-2.7215618855057e-07
2709,-0.09923873796513975,-5.285952560148851e-05,2.5010959822184084e-06,-2.7333282877634727e-07
2710,-0.12876896210375594,-5.284426671207388e-05,2.50479346846417e-06,-2.740096621667787e-07
2711,-0.10294219841816755,-5.285761194540853e-05,2.5015596933646495e-06,-2.7341771217183856e-07
2712,-0.13563985583897847,-5.284071637639596e-05,2.505653774669998e-06,-2.741671432031706e-07
2713,-0.11224957929353994,-5.285280262545112e-05,2.502725072693075e-06,-2.736310375473813e-07
2714,-0.13027958413064883,-5.2843486141797454e-05,2.5049826138003454e-06,-2.740442856570571e-07
2715,-0.13773523477950736,-5.283963364994165e-05,2.5059161375553195e-06,-2.7421516933484163e-07
2716,-0.1304501382304593,-5.2843398012891385e-05,2.505003968918967e-06,-2.7404819476079494e-07
2717,-0.13154655744352672,-5.284283146995533e-05,2.5051412518240434e-06,-2.7407332471341785e-07
2718,-0.11044657880982905,-5.285373427381649e-05,2.5024993185823263e-06,-2.73589712736415e-07
2719,-0.1341048689406841,-5.2841509536493386e-05,2.5054615786027712e-06,-2.7413196126950127e-07
2720,-0.11483225566209879,-5.285146810211391e-05,2.503048450203065e-06,-2.7369023254687613e-07
2721,-0.13166838180053425,-5.284276852075816e-05,2.5051565054801413e-06,-2.7407611693037005e-07
2722,7.948624475178219,-5.701802620727187e-05,1.4934211538914693e-06,-8.887562592126509e-08
2723,0.03425639244367044,-5.2928505350017473e-05,2.484381025831408e-06,-2.702731174346134e-07
2724,-0.006944605096263506,-5.290721592590726e-05,2.4895398123344413e-06,-2.712174452095455e-07
2725,0.10162526186881377,-5.296331626528568e-05,2.475945753991643e-06,-2.6872902145726247e-07
2726,0.9931115415782419,-5.3423966022304216e-05,2.3643225491646225e-06,-2.482961362076783e-07
2727,0.03398837885825395,-5.2928366861762586e-05,2.4844145838748173e-06,-2.702792603119117e-07
2728,0.016202022735160054,-5.2919176276538016e-05,2.4866416176697864e-06,-2.706869239876712e-07
2729,0.16190395371612099,-5.29944635363306e-05,2.468398244938479e-06,-2.67347432506817e-07
2730,0.18809619047273188,-5.300799761725509e-05,2.4651187088707084e-06,-2.66747105861024e-07
2731,-0.1309861654012923,-5.284312103636772e-05,2.505071085005839e-06,-2.7406048051539583e-07
2732,-0.09534035854089999,-5.286153997630818e-05,2.5006078652223376e-06,-2.7324347783372187e-07
2733,-0.16212447105240735,-5.282703121729967e-05,2.5089699195125204e-06,-2.7477417116968824e-07
2734,-0.13118108437250428,-5.2843020317600686e-05,2.5050954908556844e-06,-2.7406494806253624e-07
2735,-0.09285514165794714,-5.286282414029657e-05,2.500296690637216e-06,-2.7318651660779123e-07
2736,-0.10667002374259679,-5.285568569945329e-05,2.5020264552423157e-06,-2.735031540107413e-07
2737,-0.10169958997669111,-5.285825402736151e-05,2.5014041060722135e-06,-2.7338923155888415e-07
2738,-0.07134096021042399,-5.28739409714573e-05,2.4976028949647033e-06,-2.726934110931387e-07
2739,-0.13181457102894326,-5.284269298174166e-05,2.5051748098673547e-06,-2.740794675907146e-07
2740,-0.15864029444199307,-5.2828831564820187e-05,2.5085336649472614e-06,-2.746943137647002e-07
2741,-0.11341909312081189,-5.285219831301375e-05,2.5028715077918664e-06,-2.736578428301663e-07
2742,-0.15303637401964842,-5.2831727228642116e-05,2.5078319967652404e-06,-2.745658717846742e-07
2743,-0.03213788212541293,-5.2894198028467544e-05,2.492694268422149e-06,-2.717948756763073e-07
2744,-0.051556684632407236,-5.288416392379561e-05,2.4951257012091697e-06,-2.722399550592852e-07
2745,-0.09453631778465056,-5.286195544115571e-05,2.5005071910917963e-06,-2.7322504920179226e-07
2746,-0.11529518821872725,-5.285122889509156e-05,2.50310641409633e-06,-2.737008429713166e-07
2747,-0.03908187047483999,-5.289060992328137e-05,2.4935637268215564e-06,-2.719540320428693e-07
2748,-0.036864667177303634,-5.2891755598980586e-05,2.4932861102799687e-06,-2.719032136942433e-07
2749,-0.07589719116250422,-5.287158667087599e-05,2.498173381703939e-06,-2.7279784000733817e-07
2750,-0.13081561130148178,-5.284320916524603e-05,2.5050497298872175e-06,-2.740565714116749e-07
2751,-0.1392945865492033,-5.283882790002488e-05,2.506111384353661e-06,-2.742509097118813e-07
2752,-0.08846946480567743,-5.286509031199957e-05,2.499747559016548e-06,-2.730859967973254e-07
2753,-0.09297696601495466,-5.286276119109982e-05,2.500311944293276e-06,-2.731893088247429e-07
2754,-0.06230159292046806,-5.287861180313206e-05,2.4964710736798766e-06,-2.7248622859491253e-07
2755,-0.10228434689032707,-5.285795187115628e-05,2.5014773236216473e-06,-2.734026342002763e-07
2756,0.01476449532247166,-5.291843347579891e-05,2.4868216108121897e-06,-2.707198721477723e-07
2757,-0.1275263536622795,-5.284490879404032e-05,2.5046378811717717e-06,-2.7398118155381806e-07
2758,-0.12608882624959108,-5.284565159477421e-05,2.504457888029382e-06,-2.7394823339372165e-07
2759,-0.09802049439506483,-5.2860155093621314e-05,2.5009434456571095e-06,-2.733049066067727e-07
2760,-0.011720119890957208,-5.290474831672329e-05,2.4901377556547335e-06,-2.713269001142701e-07
2761,-0.14126814113272462,-5.28378081227261e-05,2.506358493583102e-06,-2.7429614362659167e-07
2762,0.005968776746530692,-5.2913888542573746e-05,2.4879229247846855e-06,-2.7092147021207914e-07
2763,-0.13444597714030507,-5.284133327868125e-05,2.505504288839798e-06,-2.7413977947699394e-07
2764,-0.09161253321647074,-5.2863466222290766e-05,2.5001411033446553e-06,-2.731580359948247e-07
2765,-0.09490179085567305,-5.286176659352382e-05,2.500552952060139e-06,-2.732334258526651e-07
2766,-0.0824026118267043,-5.28682251828573e-05,2.498987926941245e-06,-2.729469443928569e-07
2767,-0.014497715230728037,-5.290331307464617e-05,2.4904855390144973e-06,-2.713905626608933e-07
2768,-0.07070747355398503,-5.287426830737142e-05,2.4975235759528e-06,-2.726788915649668e-07
2769,-0.06693091848675277,-5.2876219733007804e-05,2.497050712612773e-06,-2.725923328392851e-07
2770,-0.11432059336266732,-5.285173248883086e-05,2.5029843848472054e-06,-2.7367850523565386e-07
2771,-0.1096669029249811,-5.285413714878875e-05,2.502401695183047e-06,-2.735718425478893e-07
2772,-0.12781873211909747,-5.284475771593791e-05,2.5046744899464153e-06,-2.739878828745139e-07
2773,-0.10398988788843197,-5.28570705821675e-05,2.501690874807419e-06,-2.7344172523768084e-07
2774,0.013180778681374256,-5.291761513601902e-05,2.4870199083418746e-06,-2.707561709682167e-07
2775,-0.09877580540851127,-5.285976480849656e-05,2.5010380183251267e-06,-2.7332221835191743e-07
2776,-0.12908570543197542,-5.284410304409662e-05,2.5048331279702544e-06,-2.740169219308669e-07
2777,-0.1451908854283659,-5.283578115800424e-05,2.506849661310575e-06,-2.743860530126258e-07
2778,-0.05808647016800881,-5.288078984591553e-05,2.4959432971777917e-06,-2.7238961788819595e-07
2779,-0.03562205873582722,-5.289239768096111e-05,2.493130522987443e-06,-2.7187473308127856e-07
2780,-0.04692735906612252,-5.2886555993912716e-05,2.494546062276265e-06,-2.721338508149108e-07
2781,-0.14407010134389697,-5.283636029080126e-05,2.5067093276741668e-06,-2.743603646166055e-07
2782,-0.0936835472855981,-5.286239608564275e-05,2.5004004154988403e-06,-2.732055036830973e-07
2783,-0.09943365693635174,-5.2859424882748806e-05,2.5011203880681835e-06,-2.733372963234797e-07
2784,0.0620567107127802,-5.29428703606303e-05,2.4809001415025635e-06,-2.696359335249647e-07
2785,-0.10730351039903575,-5.285535836353917e-05,2.5021057742541646e-06,-2.7351767353891747e-07
2786,-0.09317188498616663,-5.286266047234624e-05,2.5003363501431053e-06,-2.7319377637187786e-07
2787,-0.04746338623695548,-5.288627901736845e-05,2.4946131783632805e-06,-2.721461365695216e-07
2788,0.04112728617889301,-5.2932055685681314e-05,2.483520719625681e-06,-2.701156363982226e-07
2789,-0.16083313286812792,-5.282769847897584e-05,2.508808230757739e-06,-2.7474457366991884e-07
2790,-0.0032655095146372206,-5.2909116992150706e-05,2.489079151919382e-06,-2.711331202574428e-07
2791,0.003824668063198817,-5.291278063641837e-05,2.488191389132549e-06,-2.7097061323052377e-07
2792,-0.08269499028352228,-5.2868074104741016e-05,2.499024535715943e-06,-2.7295364571355104e-07
2793,-0.08759232943522348,-5.286554354633453e-05,2.4996377326924e-06,-2.730658928352354e-07
2794,-0.11821897278690709,-5.2849718113956505e-05,2.5034725018435253e-06,-2.737678561782867e-07
2795,-0.052190171288846184,-5.288383658787455e-05,2.495205020221127e-06,-2.7225447458746393e-07
2796,-0.11907174328595953,-5.284927746948252e-05,2.5035792774363407e-06,-2.7378740169698187e-07
2797,-0.1081806457694897,-5.2854905129204205e-05,2.5022156005783124e-06,-2.7353777750100663e-07
2798,-0.10099300870604767,-5.285861913283204e-05,2.501315634866579e-06,-2.733730367005261e-07
2799,-0.11770731048747562,-5.284998250067388e-05,2.503408436487628e-06,-2.737561288670656e-07
2800,-0.09568146674052097,-5.2861363718537684e-05,2.500650575459364e-06,-2.732512960412027e-07
2801,-0.014643904459137025,-5.290323753558798e-05,2.4905038434018644e-06,-2.71393913321244e-07
2802,-0.10077372486343415,-5.285873244140537e-05,2.5012881782856506e-06,-2.7336801071000763e-07
2803,-0.11173791699410848,-5.285306701216849e-05,2.502661007337286e-06,-2.7361931023616017e-07
2804,-0.11968086507099698,-5.2848962723415906e-05,2.503655545716928e-06,-2.738013627817685e-07
2805,-0.11807278355849808,-5.284979365302811e-05,2.5034541974560248e-06,-2.7376450551793764e-07
2806,-0.08949278940454036,-5.286456153860605e-05,2.4998756897280013e-06,-2.7310945141976725e-07
2807,-0.12957300286000537,-5.284385124722635e-05,2.504894142594711e-06,-2.7402809079871086e-07
2808,-0.12007070301342095,-5.284876128592304e-05,2.503704357416657e-06,-2.7381029787604304e-07
2809,-0.10550050991532488,-5.285629001190495e-05,2.501880020143486e-06,-2.7347634872794734e-07
2810,-0.10437972583085593,-5.285686914466076e-05,2.501739686507148e-06,-2.7345066033194344e-07
2811,-0.1132972687638044,-5.2852261262237845e-05,2.502856254135736e-06,-2.736550506132049e-07
2812,-0.12777000237629446,-5.2844782895605594e-05,2.5046683884839625e-06,-2.73986765987726e-07
2813,-0.09806922413786784,-5.286012991395363e-05,2.5009495471195086e-06,-2.733060234935538e-07
2814,-0.09463377727025654,-5.286190508176484e-05,2.500519394016703e-06,-2.7322728297536633e-07
2815,-0.07774892138901811,-5.287062984282906e-05,2.4984052372770326e-06,-2.728402817050906e-07
2816,-0.13605405865280398,-5.284050234906946e-05,2.5057056371007715e-06,-2.7417663674082604e-07
2817,-0.12728270494826452,-5.2845034692475034e-05,2.504607373859473e-06,-2.739755971198983e-07
2818,-0.11422313387706133,-5.2851782848180106e-05,2.5029721819224072e-06,-2.7367627146208657e-07
2819,-0.12811111057591545,-5.284460663782163e-05,2.5047110987211674e-06,-2.739945841952148e-07
2820,-0.12482185293671316,-5.28463062665747e-05,2.504299250005684e-06,-2.7391919433736427e-07
2821,2.016679789155193,-5.395286531732762e-05,2.23616133036157e-06,-2.2483592933278047e-07
2822,0.08963774513927651,-5.295712206262794e-05,2.477446713754802e-06,-2.6900377560586056e-07
2823,-0.04034884378771793,-5.288995525147415e-05,2.4937223648452624e-06,-2.7198307109921795e-07
2824,0.10045574804154181,-5.2962711952834434e-05,2.476092189090434e-06,-2.687558267400475e-07
2825,-0.06995216254053857,-5.2874658592495754e-05,2.4974290032847664e-06,-2.726615798198327e-07
2826,-0.05862249733884179,-5.288051286938513e-05,2.496010413264753e-06,-2.7240190364280504e-07
2827,-0.12964609747420988,-5.284381347771116e-05,2.5049032947883177e-06,-2.7402976612887974e-07
2828,-0.1488943458813937,-5.2833867501938144e-05,2.5073133724567624e-06,-2.7447093640810524e-07
2829,-0.09648550749677043,-5.286094825371791e-05,2.500751249589905e-06,-2.732697246731111e-07
2830,-0.09655860211097493,-5.286091048420272e-05,2.500760401783512e-06,-2.7327140000328845e-07
2831,-0.15318256324805743,-5.283165168961173e-05,2.5078503011525623e-06,-2.745692224449984e-07
2832,-0.10891159191153468,-5.285452743392738e-05,2.50230712251503e-06,-2.735545308027445e-07
2833,-0.07606774526231469,-5.287149854197034e-05,2.4981947368225224e-06,-2.7280174911108234e-07
2834,-0.11812151330130109,-5.284976847336043e-05,2.503460298918478e-06,-2.7376562240471197e-07
2835,-0.11534391796153025,-5.285120371541042e-05,2.5031125155588537e-06,-2.737019598580921e-07
2836,-0.1399280732056422,-5.283850056406954e-05,2.5061907033656888e-06,-2.742654292400756e-07
2837,-0.11970522994239848,-5.2848950133554515e-05,2.5036585964481897e-06,-2.7380192122516815e-07
2838,-0.13305717947041967,-5.284205089974746e-05,2.50533039715997e-06,-2.7410794820366503e-07
2839,-0.0811356385138264,-5.2868879854685545e-05,2.498829288917493e-06,-2.729179053364978e-07
2840,-0.04103106018695988,-5.288960273585113e-05,2.493807785319662e-06,-2.7199870751418444e-07
2841,-0.13563985583897847,-5.284071637639596e-05,2.505653774669998e-06,-2.741671432031706e-07
2842,-0.1371748427372729,-5.283992321629936e-05,2.5058459707371477e-06,-2.742023251368237e-07
2843,-0.13447034201170657,-5.2841320688834155e-05,2.50550733957113e-06,-2.741403379203829e-07
2844,-0.1179753240728921,-5.284984401240469e-05,2.5034419945311563e-06,-2.7376227174436405e-07
2845,-0.032357165968026416,-5.289408471988727e-05,2.4927217250031592e-06,-2.7179990166682706e-07
2846,-0.05728242941175938,-5.288120531074224e-05,2.495842623047305e-06,-2.7237118925627476e-07
2847,-0.06471371518921643,-5.2877365408713964e-05,2.496773096071158e-06,-2.7254151449066037e-07
2848,-0.10301529303237203,-5.2857574175865584e-05,2.501568845558365e-06,-2.73419387502021e-07
2849,-0.14679896694086478,-5.2834950228392454e-05,2.5070510095715488e-06,-2.7442291027646474e-07
2850,-0.10430663121665144,-5.2856906914203705e-05,2.501730534313433e-06,-2.7344898500176445e-07
2851,-0.08990699221836584,-5.286434751127955e-05,2.4999275521588297e-06,-2.7311894495742017e-07
2852,-0.0839863284678017,-5.2867406843079144e-05,2.4991862244709026e-06,-2.7298324321330207e-07
2853,-0.10067626537782817,-5.285878280076849e-05,2.501275975360744e-06,-2.73365776936442e-07
2854,-0.051824698217823706,-5.288402543551317e-05,2.495159259252749e-06,-2.72246097936593e-07
2855,-0.1046964691590754,-5.285670547669697e-05,2.5017793460130534e-06,-2.734579200960355e-07
2856,-0.11877936482914156,-5.2849428547612675e-05,2.5035426686615887e-06,-2.7378070037628264e-07
2857,-0.15578960448801774,-5.283030457641313e-05,2.508176729393922e-06,-2.746289758878979e-07
2858,-0.12630811009220458,-5.284553828615966e-05,2.5044853446104894e-06,-2.73953259384243e-07
2859,-0.0030218608006222364,-5.290924289057909e-05,2.4890486446071224e-06,-2.711275358235282e-07
2860,-0.14962529202343863,-5.283348980661968e-05,2.5074048943936968e-06,-2.7448768970985834e-07
2861,-0.11198156570812347,-5.285294111373377e-05,2.5026915146495846e-06,-2.736248946700749e-07
2862,-0.14190162778916357,-5.283748078677076e-05,2.50643781259513e-06,-2.7431066315478595e-07
2863,-0.05077700874755926,-5.2884566798747054e-05,2.495028077810053e-06,-2.7222208487076456e-07
2864,-0.13144909795792076,-5.2842881829387005e-05,2.505129048898996e-06,-2.7407109093982615e-07
2865,-0.05564998302785896,-5.2882048830188075e-05,2.495638224055248e-06,-2.7233377354905187e-07
2866,-0.08537512613768712,-5.286668922202681e-05,2.4993601161508395e-06,-2.7301507448661573e-07
2867,-0.08425434205321819,-5.2867268354796494e-05,2.499219782514393e-06,-2.729893860906076e-07
2868,-0.1408539383188992,-5.283802215005343e-05,2.5063066311522517e-06,-2.74286650088947e-07
2869,-0.11590431000376472,-5.2850914149052704e-05,2.5031826823769175e-06,-2.7371480405609824e-07
2870,-0.12547970446455362,-5.2845966340826944e-05,2.5043816197486865e-06,-2.739342723089417e-07
2871,-0.13293535511341217,-5.284211384895767e-05,2.505315143503731e-06,-2.7410515598672743e-07
2872,1.6068382873105866,-5.374109157202535e-05,2.287477680312794e-06,-2.342295056203209e-07
2873,0.5735240911730363,-5.3207156340154887e-05,2.416859191606412e-06,-2.579130898517286e-07
2874,0.08508151418719626,-5.295476776206051e-05,2.4780172004938752e-06,-2.6910820452004986e-07
2875,2.2216370873845985,-5.405877107448017e-05,2.210498579291235e-06,-2.201383035241344e-07
2876,-0.09480433137006704,-5.286181695287306e-05,2.5005407491352868e-06,-2.732311920790978e-07
2877,-0.13118108437250428,-5.2843020317600686e-05,2.5050954908556844e-06,-2.7406494806253624e-07
2878,-0.13018212464504283,-5.284353650118749e-05,2.504970410875298e-06,-2.740420518834823e-07
2879,-0.027654745787537217,-5.28965145595508e-05,2.492132933876512e-06,-2.7169212209227565e-07
2880,-0.09460941239885505,-5.286191767162622e-05,2.5005163432854413e-06,-2.732267245319735e-07
2881,-0.05272619845967915,-5.288355961132355e-05,2.4952721363081237e-06,-2.722667603420787e-07
2882,-0.1322287738427687,-5.284247895438741e-05,2.5052266722982373e-06,-2.7408896112837513e-07
2883,-0.04458833141157867,-5.2887764618829295e-05,2.4942531920785547e-06,-2.7208024024932913e-07
2884,-0.1353962071249635,-5.2840842274817216e-05,2.505623267357661e-06,-2.7416155876926384e-07
2885,-0.1304988679732623,-5.2843372833237165e-05,2.5050100703812415e-06,-2.740493116475681e-07
2886,-0.0886643837768894,-5.286498959323253e-05,2.4997719648664475e-06,-2.730904643444624e-07
2887,-0.13161965205773124,-5.2842793700440136e-05,2.5051504040177583e-06,-2.7407500004357995e-07
2888,-0.11892555405755052,-5.2849353008526776e-05,2.5035609730489105e-06,-2.737840510366407e-07
2889,-0.10525686120130989,-5.2856415910339673e-05,2.5018495128311875e-06,-2.7347076429403266e-07
2890,-0.05918288938107624,-5.2880223302993143e-05,2.4960805800829957e-06,-2.724147478408123e-07
2891,-0.11780476997308162,-5.2849932141310755e-05,2.5034206394125347e-06,-2.737583626406194e-07
2892,-0.09831287285188282,-5.286000401551891e-05,2.5009800544318074e-06,-2.733116079274719e-07
2893,-0.1263568398350076,-5.284551310650544e-05,2.504491446072872e-06,-2.7395437627102294e-07
2894,-0.11575812077535573,-5.285098968809697e-05,2.5031643779895957e-06,-2.73711453395752e-07
2895,-0.11220084955073698,-5.285282780514656e-05,2.5027189712306217e-06,-2.7362992066059e-07
2896,-0.11268814697876693,-5.285257600830446e-05,2.5027799858550405e-06,-2.736410895284165e-07
2897,-0.04424722321195769,-5.2887940876626925e-05,2.4942104818413955e-06,-2.7207242204184774e-07
2898,-0.05396880690115558,-5.28829175293569e-05,2.495427723600595e-06,-2.7229524095503877e-07
2899,-0.056892591469335396,-5.288140674822837e-05,2.4957938113476655e-06,-2.723622541620102e-07
2900,-0.07631139397632969,-5.2871372643549084e-05,2.498225244134751e-06,-2.7280733354499247e-07
2901,-0.09570583161192248,-5.286135112869017e-05,2.5006536261906258e-06,-2.7325185448459045e-07
2902,-0.030773449326929013,-5.28949030596689e-05,2.4925234274734743e-06,-2.7176360284638394e-07
2903,-0.12111839248368539,-5.2848219922695885e-05,2.5038355388592095e-06,-2.738343109418667e-07
2904,-0.10157776561968361,-5.28583169765856e-05,2.501388852416083e-06,-2.733864393419262e-07
2905,-0.10730351039903575,-5.285535836353917e-05,2.5021057742541646e-06,-2.7351767353891747e-07
2906,-0.08033159775757694,-5.2869295319477556e-05,2.49872861478706e-06,-2.7289947670458347e-07
2907,-0.10082245460623716,-5.285870726171035e-05,2.501294279748066e-06,-2.733691275967899e-07
2908,-0.10608526682896083,-5.285598785568585e-05,2.5019532376928116e-06,-2.734897513693429e-07
2909,-0.06610251285910182,-5.287664778765469e-05,2.496946987751149e-06,-2.725733457639825e-07
2910,-0.06108334935039313,-5.287924129526487e-05,2.4963185371185778e-06,-2.7245830642534134e-07
2911,-0.10233307663313009,-5.285792669147514e-05,2.5014834250840625e-06,-2.7340375108705185e-07
2912,-0.08837200532007143,-5.286514067136227e-05,2.499735356091571e-06,-2.730837630237637e-07
2913,-0.06729639155777525,-5.287603088536246e-05,2.497096473581186e-06,-2.726007094901566e-07
2914,-0.07891843521629001,-5.2870025530350065e-05,2.4985516723759324e-06,-2.7286708698788664e-07
2915,-0.11273687672156993,-5.285255082859556e-05,2.502786087317564e-06,-2.736422064152039e-07
2916,-0.10225998201892557,-5.2857964460976454e-05,2.5014742728904556e-06,-2.7340207575688975e-07
2917,-0.06588322901648834,-5.28767610962419e-05,2.496919531170058e-06,-2.725683197734589e-07
2918,0.03216101350314156,-5.2927422623549495e-05,2.4846433887167654e-06,-2.7032114356627357e-07
2919,-0.10389242840282598,-5.285712094151674e-05,2.501678671882621e-06,-2.7343949146411354e-07
2920,-0.08608170740833056,-5.2866324116583614e-05,2.4994485873564034e-06,-2.730312693449701e-07
2921,-0.07080493303959103,-5.28742179480083e-05,2.4975357788776525e-06,-2.726811253385265e-07
2922,-0.07865042163087353,-5.287016401861884e-05,2.498518114332496e-06,-2.728609441105752e-07
2923,-0.09848342695169329,-5.285991588659938e-05,2.501001409550445e-06,-2.733155170312177e-07
2924,-0.08864001890548792,-5.286500218309392e-05,2.4997689141350775e-06,-2.7308990590107295e-07
2925,-0.04899837313524989,-5.288548585727879e-05,2.4948053744305117e-06,-2.721813185031827e-07
2926,-0.08778724840643547,-5.286544282759483e-05,2.499662138542121e-06,-2.730703603823695e-07
2927,-0.07838240804545707,-5.2870302506914944e-05,2.4984845562888816e-06,-2.728548012332625e-07
2928,-0.09034555990359282,-5.2864120894091254e-05,2.4999824653209577e-06,-2.731289969384707e-07
2929,-0.07650631294754168,-5.287127192479592e-05,2.4982496499845963e-06,-2.728118010921278e-07
2930,-0.034087071837532804,-5.2893190841044034e-05,2.492938326920247e-06,-2.7183955114762185e-07
2931,-0.08459545025283917,-5.286709209699907e-05,2.4992624927515603e-06,-2.7299720429809084e-07
2932,-0.11203029545092646,-5.285291593405221e-05,2.5026976161119295e-06,-2.736260115568543e-07
2933,-0.11936412174277751,-5.284912639136623e-05,2.5036158862109843e-06,-2.7379410301768104e-07
2934,-0.08776288353503398,-5.286545541744234e-05,2.4996590878109132e-06,-2.7306980193897834e-07
2935,-0.11566066128974974,-5.2851040047460085e-05,2.503152175064689e-06,-2.737092196221796e-07
2936,-0.08820145122026096,-5.28652288002818e-05,2.499714000972987e-06,-2.730798539200145e-07
2937,-0.07523933963466374,-5.2871926596623745e-05,2.498091011960828e-06,-2.727827620357751e-07
2938,-0.046732440094910524,-5.288665671265221e-05,2.4945216564264817e-06,-2.7212938326778203e-07
2939,-0.09219729013010668,-5.286316406603045e-05,2.5002143208941594e-06,-2.731714386362248e-07
2940,-0.12572335317856861,-5.2845840442419556e-05,2.504412127060915e-06,-2.739398567428434e-07
2941,-0.06819789179963069,-5.287556506117956e-05,2.497209350636471e-06,-2.726213718956484e-07
2942,-0.07104858175360601,-5.2874092049587044e-05,2.4975662861898806e-06,-2.7268670977244e-07
2943,-0.11590431000376472,-5.2850914149052704e-05,2.5031826823769175e-06,-2.7371480405609824e-07
2944,-0.12111839248368539,-5.2848219922695885e-05,2.5038355388592095e-06,-2.738343109418667e-07
2945,-0.07670123191875365,-5.287117120604234e-05,2.4982740558344256e-06,-2.7281626863926275e-07
2946,0.07082806441731965,-5.294740270402935e-05,2.4798018782612273e-06,-2.694348939040483e-07
2947,-0.13125417898670877,-5.284298254808549e-05,2.5051046430492913e-06,-2.7406662339271867e-07
2948,-0.12384725808065324,-5.2846809860286656e-05,2.5041772207566296e-06,-2.7389685660170946e-07
2949,-0.11943721635698201,-5.284908862185104e-05,2.5036250384046997e-06,-2.737957783478567e-07
2950,-0.127453259048075,-5.2844946563583263e-05,2.5046287289779484e-06,-2.73979506223639e-07
2951,-0.12833039441852895,-5.284449332923442e-05,2.504738555302096e-06,-2.739996101857367e-07
2952,-0.11215211980793395,-5.285285298481424e-05,2.502712869768277e-06,-2.7362880377381393e-07
2953,-0.1262350154780001,-5.284557605571607e-05,2.5044761924167037e-06,-2.739515840540695e-07
2954,-0.11702509408823365,-5.285033501625527e-05,2.503323016013364e-06,-2.737404924521021e-07
2955,-0.06529847210285238,-5.287706325247446e-05,2.496846313620608e-06,-2.72554917132058e-07
2956,-0.12806238083311247,-5.2844631817503194e-05,2.5047049972587145e-06,-2.7399346730842186e-07
2957,-0.08045342211458442,-5.286923237026693e-05,2.4987438684431746e-06,-2.729022689215436e-07
2958,2.7253320738677766,-5.4319040894282575e-05,2.1474308126542943e-06,-2.085936032926568e-07
2959,-0.10011587333559369,-5.285907236713925e-05,2.5012058085425396e-06,-2.7335293273844707e-07
